datetime,wifi,time_sync,rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:09,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:10,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:11,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
